NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
289,서울특별시 용산구 원효로4가,6*,단독,8m미만,19.8,33,202311,3,"66,000",-,-,1965,효창원로12가길,-,중개거래,서울 용산구
290,서울특별시 용산구 원효로4가,6*,단독,8m미만,19.8,33,202311,3,"66,000",-,-,1965,효창원로12가길,20240129,중개거래,서울 용산구
291,서울특별시 용산구 도원동,*,단독,,137.64,66.1,202402,16,"173,000",법인,법인,1985,새창로12길,-,중개거래,서울 용산구
292,서울특별시 용산구 용문동,2*,단독,8m미만,66.23,56.2,202305,15,"95,000",-,-,1956,새창로,-,직거래,-
293,서울특별시 용산구 용문동,3*,단독,12m미만,397.47,272.1,202306,21,"505,000",-,-,1997,효창원로37길,-,중개거래,서울 용산구
294,서울특별시 용산구 용문동,3*,단독,8m미만,163.9,231.1,202401,2,"370,000",개인,개인,1974,효창원로37라길,-,중개거래,서울 용산구
295,서울특별시 용산구 용문동,4*,단독,8m미만,160.56,111.1,202403,14,"155,000",개인,개인,1964,효창원로42길,-,중개거래,서울 용산구
296,서울특별시 용산구 한강로2가,*,단독,8m미만,126.74,116.4,202307,12,"228,800",-,-,1976,백범로99가길,-,중개거래,서울 용산구
297,서울특별시 용산구 한강로3가,6*,단독,8m미만,60.07,106.4,202307,22,"195,000",-,-,1970,한강대로14길,-,중개거래,서울 용산구
298,서울특별시 용산구 한강로3가,6*,단독,8m미만,37.19,82.6,202307,24,"190,000",-,-,1976,한강대로10길,-,중개거래,서울 용산구
299,서울특별시 용산구 한강로3가,4*,단독,12m미만,431.46,135.5,202308,18,"700,000",-,-,1991,한강대로11길,-,중개거래,서울 용산구
300,서울특별시 용산구 한강로3가,6*,단독,8m미만,46.28,77,202310,30,"270,000",-,-,1958,한강대로10길,-,중개거래,"서울 강남구, 서울 성동구"
301,서울특별시 용산구 한강로3가,6*,단독,8m미만,53.72,91.6,202401,12,"220,000",개인,개인,1950,서빙고로,-,중개거래,서울 용산구
302,서울특별시 용산구 한강로3가,4*,단독,12m미만,57.38,95.8,202402,29,"205,000",개인,개인,1997,이촌로29길,-,중개거래,서울 용산구
303,서울특별시 용산구 한강로3가,6*,단독,8m미만,158.54,206.9,202403,15,"523,000",개인,개인,1974,서빙고로22길,-,중개거래,서울 용산구
304,서울특별시 용산구 이촌동,2**,단독,,352.61,136.5,202402,29,"480,000",법인,개인,1990,이촌로,-,중개거래,서울 강남구
305,서울특별시 용산구 이태원동,4**,단독,8m미만,44.5,83,202305,27,"54,000",-,-,1967,녹사평대로40나길,-,중개거래,서울 용산구
306,서울특별시 용산구 이태원동,4**,단독,8m미만,247.59,185,202306,5,"345,000",-,-,1990,이태원로,-,중개거래,서울 용산구
307,서울특별시 용산구 이태원동,1*,단독,8m미만,168.49,112,202306,23,"85,000",-,-,1991,우사단로10길,-,직거래,-
308,서울특별시 용산구 이태원동,1*,단독,25m미만,107.58,89,202307,13,"290,000",-,-,1967,보광로,-,중개거래,서울 용산구
309,서울특별시 용산구 이태원동,2**,다가구,12m미만,392.74,228,202307,13,"880,000",-,-,2001,회나무로44길,-,중개거래,서울 강남구
