NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
11657,서울특별시 금천구 시흥동,1017,1017,0,관악산신도브래뉴,84.8,202305,6,"59,500",102,3,-,-,2006,금하로24나길 48,-,중개거래,서울 금천구,23.07.27
11658,서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,202305,4,"52,000",525,20,-,-,2004,금하로 816,-,중개거래,서울 금천구,23.07.31
11659,서울특별시 금천구 시흥동,1010,1010,0,벽산,114.84,202305,4,"58,500",101,13,-,-,2000,금하로 793,-,중개거래,서울 금천구,23.11.30
11660,서울특별시 금천구 시흥동,1026,1026,0,남서울힐스테이트,84.677,202305,1,"85,000",106,3,-,-,2014,시흥대로 165,-,중개거래,서울 금천구,23.07.26
11661,서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,202304,28,"50,000",525,12,-,-,2004,금하로 816,-,중개거래,서울 금천구 서울 서초구,23.07.10
11662,서울특별시 금천구 시흥동,05월 13일,5,13,삼익,114.48,202304,28,"59,000",110,3,-,-,1999,독산로50길 89,-,중개거래,서울 영등포구,23.05.11
11663,서울특별시 금천구 시흥동,산173-8,173,8,성지,55.3,202304,26,"47,700",2,1,-,-,1986,시흥대로51길 55,-,중개거래,서울 금천구,23.07.10
11664,서울특별시 금천구 시흥동,1011,1011,0,우방,84.84,202304,21,"52,500",관악우방아파트103,2,-,-,2002,금하로 750,-,중개거래,서울 관악구 서울 금천구,23.05.26
11665,서울특별시 영등포구 영등포동,647,647,0,영등포푸르지오,84.908,202305,6,"103,500",209,15,-,-,2002,도신로29길 28,-,중개거래,서울 영등포구,23.08.28
11666,서울특별시 영등포구 영등포동,647,647,0,영등포푸르지오,73.133,202305,4,"92,500",105,13,-,-,2002,도신로29길 28,-,중개거래,서울 영등포구,23.08.31
11667,서울특별시 영등포구 영등포동,647,647,0,영등포푸르지오,84.908,202304,20,"89,000",103,18,-,-,2002,도신로29길 28,-,직거래,-,23.04.21
11668,서울특별시 영등포구 영등포동,647,647,0,영등포푸르지오,59.912,202304,15,"89,000",214,2,-,-,2002,도신로29길 28,-,중개거래,서울 영등포구,23.06.30
11669,서울특별시 영등포구 영등포동,647,647,0,영등포푸르지오,73.133,202304,15,"96,500",214,19,-,-,2002,도신로29길 28,-,중개거래,서울 영등포구,23.07.28
11670,서울특별시 영등포구 영등포동,647,647,0,영등포푸르지오,73.133,202304,13,"84,000",211,21,-,-,2002,도신로29길 28,-,중개거래,서울 영등포구,23.05.17
11671,서울특별시 영등포구 영등포동,647,647,0,영등포푸르지오,73.133,202304,13,"92,500",107,21,-,-,2002,도신로29길 28,-,중개거래,서울 영등포구,23.05.12
11672,서울특별시 영등포구 영등포동,647,647,0,영등포푸르지오,79.777,202304,6,"96,000",201,17,-,-,2002,도신로29길 28,-,중개거래,서울 영등포구,23.06.30
11673,서울특별시 영등포구 영등포동,647,647,0,영등포푸르지오,79.777,202303,24,"100,000",213,13,-,-,2002,도신로29길 28,-,중개거래,서울 영등포구,23.09.06
11674,서울특별시 영등포구 영등포동,647,647,0,영등포푸르지오,59.912,202303,17,"81,700",207,15,-,-,2002,도신로29길 28,-,중개거래,서울 영등포구,23.04.28
