NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
7101,서울특별시 강북구 수유동,516-134,516,134,금석하이츠빌라,69.25,69.09,202312,5,"10,000",-1,-,-,2000,삼각산로4가길 4,-,중개거래,서울 강북구,-
7102,서울특별시 강북구 수유동,530-98,530,98,임오주택(A),36.35,33.875,202312,5,"19,900",3,-,-,1990,인수봉로73나길 12,-,직거래,-,-
7103,서울특별시 강북구 수유동,530-95,530,95,(530-95),25.93,25,202312,6,"12,300",2,-,-,1990,인수봉로73나길 5-4,-,중개거래,서울 강북구,-
7104,서울특별시 강북구 수유동,510-14,510,14,동익,79.3,113.09,202312,7,"13,000",2,-,-,1982,인수봉로55가길 30,-,직거래,-,-
7105,서울특별시 강북구 수유동,510-14,510,14,동익,79.3,113.09,202312,7,"13,000",2,-,-,1982,인수봉로55가길 30,-,직거래,-,-
7106,서울특별시 강북구 수유동,335-13,335,13,현대베스트빌(가동),58.22,36.48,202312,7,"24,000",3,-,-,2008,삼양로112길 9-7,-,중개거래,서울 강북구,-
7107,서울특별시 강북구 수유동,486-80,486,80,아라빌라트,45.72,28.05,202312,8,"18,000",3,-,-,2001,인수봉로20나길 15,-,중개거래,서울 강북구,-
7108,서울특별시 강북구 수유동,468-223,468,223,엔젤하우스3차,29.48,17.21,202312,8,"10,000",5,-,-,2008,인수봉로34길 12,-,직거래,-,-
7109,서울특별시 강북구 수유동,07월 29일,29,7,엘리제빌,42.13,24.724,202312,9,"21,000",5,-,-,2014,노해로13길 33-6,-,중개거래,서울 강북구,-
7110,서울특별시 강북구 수유동,433-19,433,19,우성맨션(나),42.92,21.68,202312,10,"13,300",4,-,-,1994,인수봉로 199,-,중개거래,서울 강북구,-
7111,서울특별시 강북구 수유동,391-41,391,41,에코빌,34.26,29.99,202312,11,"18,500",3,-,-,2013,삼각산로 86-7,-,중개거래,서울 강북구,-
7112,서울특별시 강북구 수유동,527-67,527,67,신우(A),23.4,19.9,202312,11,"11,400",2,-,-,1992,인수봉로 265,-,중개거래,서울 강북구,-
7113,서울특별시 강북구 수유동,486-851,486,851,신흥빌라,44.35,18.36,202312,14,"13,000",2,-,-,1998,인수봉로23가길 13,-,직거래,-,-
7114,서울특별시 강북구 수유동,567-39,567,39,성우스타팰리스7동,45.75,30,202312,15,"23,900",2,-,-,2014,4.19로9길 12,-,중개거래,서울 강북구,-
7115,서울특별시 강북구 수유동,486-280,486,280,미래주택,36.74,19.61,202312,15,"11,000",-1,-,-,1993,인수봉로28가길 9,-,직거래,-,-
7116,서울특별시 강북구 수유동,392-39,392,39,엠에스펠리체,29.98,18.186,202312,15,"21,000",6,-,-,2017,삼양로100길 16,-,직거래,-,-
7117,서울특별시 강북구 수유동,441-17,441,17,가온리치빌(에이동),50.35,34.61,202312,17,"32,500",3,-,-,2023,인수봉로51길 31,-,직거래,-,-
7118,서울특별시 강북구 수유동,550-33,550,33,웰하우스,51.53,34.03,202312,18,"28,000",2,-,-,2013,인수봉로76길 7-7,-,직거래,-,-
7119,서울특별시 강북구 수유동,543-9,543,9,아름빌리지,54.03,32.875,202312,18,"27,000",5,-,-,2012,인수봉로79길 9,-,중개거래,서울 강북구,-
7120,서울특별시 강북구 수유동,279-187,279,187,은행주택,59.15,28.7,202312,20,"22,500",4,-,-,2002,삼양로139길 39,-,중개거래,서울 강북구,-
7121,서울특별시 강북구 수유동,550-1,550,1,성우스타팰리스6동,52.35,28.9054,202312,20,"24,500",3,-,-,2014,인수봉로76길 7-10,-,중개거래,서울 강북구,-
7122,서울특별시 강북구 수유동,397-10,397,10,오솔아트빌,42.06,20.51,202312,21,"20,000",3,-,-,2003,노해로9길 79,-,중개거래,서울 강북구,-
7123,서울특별시 강북구 수유동,557-62,557,62,삼성그랜드빌,59.6,37.24,202312,21,"30,000",2,-,-,2016,인수봉로82길 7,-,중개거래,서울 강북구,-
7124,서울특별시 강북구 수유동,443-30,443,30,필하우스4차,41.45,25.27,202312,22,"21,000",3,-,-,2013,인수봉로52가길 16,-,중개거래,서울 강북구,-
7125,서울특별시 강북구 수유동,478-3,478,3,세인트캐슬101동,55.53,36,202312,23,"40,000",2,-,-,2022,삼양로77길 28-11,-,직거래,-,-
7126,서울특별시 강북구 수유동,475-126,475,126,정우아트빌,48.96,28.44,202312,23,"19,750",3,-,-,2008,인수봉로30길 32-18,-,중개거래,서울 강북구,-
7127,서울특별시 강북구 수유동,291-170,291,170,DH팰리스,47.77,28.66,202312,23,"27,500",4,-,-,2016,삼양로123길 40-25,-,중개거래,서울 강북구,-
7128,서울특별시 강북구 수유동,468-202,468,202,성우빌라(468-202),58.21,32.67,202312,23,"21,000",2,-,-,2007,인수봉로34길 9,20231226,중개거래,서울 강북구,-
7129,서울특별시 강북구 수유동,566-48,566,48,퍼스트빌,55.93,31.42,202312,23,"27,800",3,-,-,2013,인수봉로 309,-,중개거래,서울 강북구,-
7130,서울특별시 강북구 수유동,558-18,558,18,청담하이빌(558-18),37.94,30.5,202312,23,"24,500",4,-,-,2017,인수봉로81길 13,-,중개거래,서울 강북구,-
7131,서울특별시 강북구 수유동,468-202,468,202,성우빌라(468-202),58.21,32.67,202312,23,"21,000",2,-,-,2007,인수봉로34길 9,-,중개거래,서울 강북구,-
7132,서울특별시 강북구 수유동,486-114,486,114,트라움하우스(가),43.93,27.7,202312,27,"10,700",2,-,-,2001,인수봉로20나길 9,-,중개거래,서울 강북구,-
7133,서울특별시 강북구 수유동,441-60,441,60,그랜드캐슬,52.91,30.99,202312,27,"27,200",2,-,-,2014,인수봉로51길 4,-,중개거래,서울 강북구,-
7134,서울특별시 강북구 수유동,410-92,410,92,모던하우스,29.99,20.23,202312,28,"17,000",3,-,-,2013,인수봉로 203-10,-,중개거래,서울 강북구,-
7135,서울특별시 강북구 수유동,527-69,527,69,한영하이츠빌라,25.31,24.56,202312,28,"6,300",-1,-,-,1994,인수봉로73길 19,-,중개거래,서울 강북구,-
7136,서울특별시 강북구 수유동,516-112,516,112,해청빌라(5),30.24,34.5,202312,30,"12,800",2,-,-,1986,삼각산로4가길 20,-,중개거래,서울 강북구,-
7137,서울특별시 강북구 수유동,560-100,560,100,남전하이츠빌라(560-100),32.97,14.15,202312,30,"15,000",3,-,-,1994,4.19로11길 21,-,중개거래,서울 강북구,-
7138,서울특별시 강북구 수유동,Oct-35,35,10,설악빌라트B동,46.9,27.55,202312,30,"26,000",2,-,-,2008,노해로17길 59,-,중개거래,서울 강북구,-
7139,서울특별시 강북구 수유동,330-8,330,8,장미빌라,32.37,15.1,202312,30,"5,500",-1,-,-,1993,삼양로118길 7-23,-,중개거래,서울 강북구,-
7140,서울특별시 강북구 수유동,Apr-39,39,4,예움하우스,28.96,17.1,202401,2,"19,500",3,개인,개인,2023,삼각산로36길 3,-,직거래,-,24.03.26
7141,서울특별시 강북구 수유동,550-1,550,1,성우스타팰리스6동,52.35,28.9054,202401,3,"29,000",2,개인,개인,2014,인수봉로76길 7-10,-,중개거래,서울 강북구,24.01.29
7142,서울특별시 강북구 수유동,281-8,281,8,예지움,50.85,25.85,202401,3,"26,500",5,개인,개인,2013,인수봉로84길 34-15,-,중개거래,서울 강북구,24.01.31
7143,서울특별시 강북구 수유동,121-3,121,3,다솜빌라(121-3),66.93,36.39,202401,3,"23,000",2,개인,개인,2005,삼양로88가길 6-10,-,직거래,-,24.01.08
7144,서울특별시 강북구 수유동,530-96,530,96,(530-96),25.93,25,202401,4,"12,900",2,개인,개인,1990,인수봉로73나길 13,-,중개거래,서울 강북구 서울 성북구,24.01.08
7145,서울특별시 강북구 수유동,526-12,526,12,천우빌리지,47.72,33.05,202401,4,"15,700",1,개인,법인,1998,인수봉로68길 15-9,20240201,중개거래,서울 강북구,-
7146,서울특별시 강북구 수유동,167-82,167,82,우림아트빌,68.64,30.77,202401,4,"18,750",1,개인,개인,2002,도봉로99길 34,-,직거래,-,24.01.05
7147,서울특별시 강북구 수유동,526-12,526,12,천우빌리지,47.72,33.05,202401,4,"15,700",1,개인,법인,1998,인수봉로68길 15-9,-,중개거래,서울 강북구,24.02.01
7148,서울특별시 강북구 수유동,530-95,530,95,(530-95),25.93,25,202401,4,"11,700",3,개인,법인,1990,인수봉로73나길 5-4,-,중개거래,서울 강북구,24.01.17
7149,서울특별시 강북구 수유동,535-201,535,201,현대그랑빌(B),36.18,21.41,202401,4,"14,000",1,법인,법인,2000,인수봉로79가길 37-7,-,중개거래,서울 강북구,24.01.19
7150,서울특별시 강북구 수유동,530-93,530,93,(530-93),25.59,25,202401,5,"11,600",1,개인,법인,1990,인수봉로73나길 5-5,-,중개거래,서울 강북구 서울 성북구,24.01.17
7151,서울특별시 강북구 수유동,569-52,569,52,드림타운,58.08,34.8,202401,5,"24,500",2,개인,개인,2014,인수봉로84길 11-9,-,중개거래,서울 강북구,24.01.26
7152,서울특별시 강북구 수유동,540-12,540,12,금호빌라(540-12),41.43,19.18,202401,6,"14,500",4,개인,개인,1993,인수봉로79길 37,20240312,중개거래,서울 강북구,-
7153,서울특별시 강북구 수유동,01월 12일,1,12,(1-12),63.82,44.35,202401,7,"49,500",5,개인,개인,2023,수유로21길 22,-,중개거래,서울 강북구,24.02.29
7154,서울특별시 강북구 수유동,508-61,508,61,"신안펠리스(A,B동)",44.69,27.04,202401,7,"23,000",2,개인,개인,2016,인수봉로55길 27-23,-,중개거래,서울 강북구,24.03.21
7155,서울특별시 강북구 수유동,530-85,530,85,청화,25.59,25,202401,7,"13,500",3,개인,법인,1990,인수봉로73길 27,-,중개거래,서울 강북구,24.01.22
7156,서울특별시 강북구 수유동,410-141,410,141,동아하이츠빌라,40.32,25.47,202401,8,"16,300",1,개인,법인,1994,인수봉로 201,-,중개거래,서울 강북구,24.03.29
7157,서울특별시 강북구 수유동,252-149,252,149,부흥주택,42.48,24.61,202401,8,"27,200",4,개인,개인,2020,한천로162길 33-4,-,직거래,-,24.04.22
7158,서울특별시 강북구 수유동,190-27,190,27,태영스위트빌,54.08,25.57,202401,8,"23,500",3,개인,개인,2003,한천로 1053-5,-,중개거래,서울 강북구,24.02.20
7159,서울특별시 강북구 수유동,472-284,472,284,백운그린빌A동,65.55,33.36,202401,8,"21,200",5,개인,개인,2008,수유로 27,-,직거래,-,24.01.09
7160,서울특별시 강북구 수유동,519-19,519,19,성우아트빌,54.77,34.56,202401,8,"24,500",3,개인,개인,2016,인수봉로61길 48,-,직거래,-,24.01.10
7161,서울특별시 강북구 수유동,434-10,434,10,가온팰리스(434-10),28.07,18.28,202401,9,"22,500",2,개인,개인,2022,인수봉로57길 7,-,직거래,-,24.03.07
7162,서울특별시 강북구 수유동,269-49,269,49,광진하이츠빌라(269-49),36.33,13.7,202401,9,"12,500",1,개인,개인,1993,노해로23길 83,20240214,중개거래,서울 강북구,-
7163,서울특별시 강북구 수유동,536-1,536,1,청화아트빌라(536-1),33.6,18.48,202401,10,"11,000",2,개인,개인,1993,4.19로13길 38,-,중개거래,서울 강북구,24.02.02
7164,서울특별시 강북구 수유동,461-98,461,98,골든빌,29.99,20.903,202401,11,"16,000",5,개인,개인,2016,덕릉로 10,-,중개거래,서울 강북구,24.03.22
7165,서울특별시 강북구 수유동,518-92,518,92,더예가(B동),49.32,28.73,202401,13,"40,000",2,개인,개인,2022,인수봉로55길 34-2,-,직거래,-,24.02.16
7166,서울특별시 강북구 수유동,530-50,530,50,진주(A),26.02,25.625,202401,14,"10,500",-1,개인,법인,1990,인수봉로73가길 9-1,-,중개거래,서울 강북구,24.01.26
7167,서울특별시 강북구 수유동,391-128,391,128,삼성s클래스,29.47,21.48,202401,15,"21,500",5,개인,개인,2015,삼각산로18길 14,-,중개거래,서울 강북구,24.02.08
7168,서울특별시 강북구 수유동,30-15,30,15,성신주택,53.01,23.23,202401,15,"20,000",1,개인,개인,1994,삼각산로34길 55,-,중개거래,서울 강북구,24.04.29
7169,서울특별시 강북구 수유동,195-18,195,18,용연빌라,37.04,24.68,202401,15,"20,000",4,개인,법인,2006,삼양로102길 16-1,-,중개거래,서울 강북구,-
7170,서울특별시 강북구 수유동,518-46,518,46,(518-46),68.73,39.31,202401,16,"21,500",2,개인,개인,2009,인수봉로55길 16-7,-,직거래,-,24.02.20
7171,서울특별시 강북구 수유동,192-82,192,82,태극그린빌,58.27,27.18,202401,16,"26,000",1,개인,개인,2000,한천로139가길 25-5,-,중개거래,서울 강북구,24.03.28
7172,서울특별시 강북구 수유동,455-30,455,30,상록캐스빌(455-30),43.69,26.24,202401,18,"23,800",4,개인,개인,2013,인수봉로 164,-,중개거래,서울 강북구,24.04.30
7173,서울특별시 강북구 수유동,125-7,125,7,해민하이츠빌라(가동),37.6,22.5,202401,18,"7,500",-1,개인,개인,1994,삼양로92길 29,-,중개거래,서울 도봉구,24.02.01
7174,서울특별시 강북구 수유동,Apr-39,39,4,예움하우스,28.96,17.1,202401,20,"19,800",4,개인,개인,2023,삼각산로36길 3,-,직거래,-,24.02.23
7175,서울특별시 강북구 수유동,557-21,557,21,다솔빌라,52.15,34.44,202401,20,"19,500",3,개인,개인,2012,인수봉로82길 25-12,-,중개거래,서울 강북구,24.02.27
7176,서울특별시 강북구 수유동,560-100,560,100,남전하이츠빌라(560-100),29.85,12.86,202401,20,"15,000",2,법인,개인,1994,4.19로11길 21,-,중개거래,서울 강북구,24.01.30
7177,서울특별시 강북구 수유동,172-45,172,45,석정빌라(172-45),58.02,30.61,202401,20,"15,400",-1,법인,법인,1995,삼양로102길 40,-,중개거래,서울 강북구,24.01.31
7178,서울특별시 강북구 수유동,Apr-39,39,4,예움하우스,28.96,17.1,202401,20,"19,800",5,개인,개인,2023,삼각산로36길 3,-,직거래,-,-
7179,서울특별시 강북구 수유동,178-32,178,32,청솔하이빌(178-33),49.76,28.94,202401,21,"26,400",3,개인,개인,2011,한천로 1064-3,20240324,중개거래,서울 강북구,-
7180,서울특별시 강북구 수유동,9-59,9,59,썬하우스,58.74,34.93,202401,22,"30,500",2,개인,개인,2015,노해로7길 20,-,중개거래,"서울 강남구, 서울 강북구",24.04.29
7181,서울특별시 강북구 수유동,461-98,461,98,골든빌,29.47,20.54,202401,22,"17,000",2,개인,개인,2016,덕릉로 10,-,중개거래,서울 강북구,24.03.22
7182,서울특별시 강북구 수유동,252-149,252,149,부흥주택,37.07,21.47,202401,22,"24,500",5,개인,개인,2020,한천로162길 33-4,-,직거래,-,24.03.14
7183,서울특별시 강북구 수유동,296-23,296,23,수유s클래스,58.34,38.5179,202401,23,"45,000",3,개인,개인,2023,인수봉로72길 29,-,직거래,-,24.02.08
7184,서울특별시 강북구 수유동,554-89,554,89,건영주택(554-89),63.23,35.91,202401,23,"19,000",1,개인,개인,2001,인수봉로76길 4-12,-,중개거래,서울 강북구,24.02.16
7185,서울특별시 강북구 수유동,714-1,714,1,양지그린빌(714-1),52.56,30.46,202401,24,"27,000",4,개인,개인,2013,노해로33나길 20,-,중개거래,서울 강북구,24.02.21
7186,서울특별시 강북구 수유동,296-23,296,23,수유s클래스,37.46,24.7323,202401,25,"32,000",4,개인,개인,2023,인수봉로72길 29,-,직거래,-,24.02.15
7187,서울특별시 강북구 수유동,510-22,510,22,동익빌라,49.52,43.0625,202401,26,"13,000",2,개인,개인,1982,인수봉로55길 39-28,-,중개거래,서울 강북구,24.04.02
7188,서울특별시 강북구 수유동,392-100,392,100,도원빌라,59.91,33.98,202401,26,"22,500",1,개인,개인,2002,인수봉로64길 67,-,중개거래,서울 강북구,24.03.04
7189,서울특별시 강북구 수유동,535-201,535,201,현대그랑빌(B),36.18,21.41,202401,27,"15,000",3,법인,법인,2000,인수봉로79가길 37-7,-,중개거래,서울 강북구,24.02.05
7190,서울특별시 강북구 수유동,8-140,8,140,수유그린빌,27.61,22.15,202401,27,"14,000",4,개인,개인,2013,노해로7길 51,-,중개거래,서울 강북구,24.04.12
7191,서울특별시 강북구 수유동,291-170,291,170,DH팰리스,47.77,28.66,202401,30,"28,500",3,개인,개인,2016,삼양로123길 40-31,-,중개거래,서울 강북구,-
7192,서울특별시 강북구 수유동,519-42,519,42,수유반석빌,35.55,25.3,202401,31,"20,500",4,개인,개인,2014,인수봉로61길 35,-,중개거래,서울 강북구,24.03.28
7193,서울특별시 강북구 수유동,03월 30일,30,3,현대그랑빌(30-3),52.56,26.03,202401,31,"26,000",2,개인,개인,2003,삼각산로34길 35,-,중개거래,서울 강북구,-
7194,서울특별시 강북구 수유동,180-60,180,60,도담빌(나동),29.72,24.57,202402,1,"22,300",3,개인,법인,2019,한천로144길 23-8,-,중개거래,서울 강북구,24.02.23
7195,서울특별시 강북구 수유동,519-19,519,19,성우아트빌,54.77,34.56,202402,2,"24,500",3,개인,개인,2016,인수봉로61길 48,-,직거래,-,24.02.02
7196,서울특별시 강북구 수유동,572-68,572,68,태양빌라(A),44.64,32.3333,202402,2,"8,300",-1,개인,개인,1991,삼양로139나길 20,-,중개거래,서울 도봉구,24.02.08
7197,서울특별시 강북구 수유동,475-131,475,131,대성빌라,42.21,20.59,202402,2,"13,200",1,법인,법인,1992,인수봉로30길 32-23,-,중개거래,서울 강북구,24.02.16
7198,서울특별시 강북구 수유동,535-167,535,167,신성빌라타운,69.64,71.5,202402,2,"18,800",1,개인,개인,1987,4.19로27길 3,-,중개거래,서울 강북구,24.05.02
7199,서울특별시 강북구 수유동,269-38,269,38,석정빌라(269-38),38.88,25.71,202402,4,"12,200",4,개인,개인,1995,노해로21길 101,-,중개거래,서울 동대문구,24.03.25
7200,서울특별시 강북구 수유동,566-22,566,22,극동쉐르빌(566-22),34.38,21.38,202402,4,"14,000",4,개인,개인,2010,인수봉로84길 9,-,중개거래,서울 강북구,-
7201,서울특별시 강북구 수유동,566-22,566,22,극동쉐르빌(566-22),26.27,16.34,202402,4,"10,000",5,개인,개인,2010,인수봉로84길 9,-,중개거래,서울 강북구,-
7202,서울특별시 강북구 수유동,709-25,709,25,명진주택C,50.15,29.886,202402,5,"35,000",2,개인,개인,2022,한천로170길 97,20240304,직거래,-,-
7203,서울특별시 강북구 수유동,47-50,47,50,금정파크빌(다동),46.55,24.14,202402,5,"16,500",4,개인,개인,2003,덕릉로19길 19,-,중개거래,서울 강북구,-
7204,서울특별시 강북구 수유동,530-80,530,80,우광(530-80),30.875,29.125,202402,5,"9,400",-1,법인,법인,1990,인수봉로73길 30,-,중개거래,서울 성북구,24.03.15
