NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
17097,서울특별시 도봉구 도봉동,585-7,585,7,궁전,36.09,30.4,202303,16,"12,400",2,-,-,1988,도봉로173길 20-6,-,중개거래,서울 노원구 서울 도봉구,-
17098,서울특별시 도봉구 도봉동,583-28,583,28,(583-28),41.16,32.5,202303,15,"7,000",-1,-,-,1987,도봉로169가길 10-5,-,중개거래,서울 도봉구,-
17099,서울특별시 도봉구 도봉동,585-7,585,7,궁전,46.02,38.66,202303,15,"11,500",-1,-,-,1988,도봉로173길 20-6,-,중개거래,서울 도봉구,-
17100,서울특별시 도봉구 도봉동,573-9,573,9,현대빌라(573-9),53.12,38.96,202303,13,"13,000",1,-,-,1986,도봉로177길 118,-,직거래,-,-
17101,서울특별시 도봉구 도봉동,618-44,618,44,동부빌라,31.33,18.603,202303,10,"13,500",4,-,-,2012,시루봉로29길 9-3,-,직거래,-,-
17102,서울특별시 도봉구 도봉동,585-3,585,3,강복,41,30.0833,202303,9,"12,300",1,-,-,1987,도봉로173길 16,-,중개거래,서울 도봉구,-
17103,서울특별시 도봉구 도봉동,579-2,579,2,삼보빌라,44.1,19.93,202303,9,"14,970",1,-,-,1997,도봉로169가길 65,-,중개거래,서울 도봉구,-
17104,서울특별시 도봉구 도봉동,634-6,634,6,다이아포레,29.33,14.26,202303,8,"17,900",5,-,-,2017,마들로 696,-,직거래,-,-
17105,서울특별시 도봉구 도봉동,577-4,577,4,신우빌라,41.22,29.8333,202303,7,"12,800",1,-,-,1990,도봉로175길 6,-,중개거래,서울 도봉구,-
17106,서울특별시 도봉구 도봉동,611-1,611,1,(611-1),46.73,23.41,202303,7,"12,500",-1,-,-,1991,도당로19가길 32,-,직거래,-,-
17107,서울특별시 도봉구 도봉동,572-6,572,6,한솔팰리스,46.42,25.88,202303,6,"18,000",5,-,-,2013,도봉로181길 74-3,-,중개거래,서울 도봉구,-
17108,서울특별시 도봉구 도봉동,624-70,624,70,삼성스타빌B동,29.935,19.09,202303,5,"19,300",3,-,-,2016,도봉로156길 23-2,20230403,중개거래,서울 도봉구,-
17109,서울특별시 도봉구 도봉동,586-25,586,25,(586-25),44.9,36.1,202302,27,"6,000",-1,-,-,1987,도봉로173길 30-8,-,직거래,-,-
17110,서울특별시 도봉구 도봉동,586-10,586,10,산장2,38.4,27.73,202302,20,"11,000",2,-,-,1987,도봉로173길 20-3,-,중개거래,서울 도봉구,-
17111,서울특별시 도봉구 도봉동,559-20,559,20,광성맨션,59.91,25.23,202302,18,"17,500",4,-,-,1998,도봉로187길 10,-,중개거래,서울 도봉구,-
17112,서울특별시 도봉구 도봉동,565-8,565,8,상평하이빌,68.01,32.58,202302,17,"22,800",3,-,-,2003,도봉로181나길 11,-,중개거래,서울 도봉구,-
17113,서울특별시 도봉구 도봉동,605-21,605,21,삼호그랑빌(605-21),29.83,18.526,202302,17,"20,000",2,-,-,2016,시루봉로27길 47,-,중개거래,서울 도봉구,-
17114,서울특별시 도봉구 도봉동,586-11,586,11,산장빌라1,39.9,21.99,202302,16,"12,500",3,-,-,1987,도봉로173길 22,-,중개거래,서울 도봉구,-
17115,서울특별시 도봉구 도봉동,470-5,470,5,천우네오젠2차,82.02,72.47,202302,14,"73,000",4,-,-,2022,도봉로169길 150,-,직거래,-,-
17116,서울특별시 도봉구 도봉동,593-37,593,37,도봉숲아뜨리움,46.83,40.31,202302,11,"38,000",5,-,-,2016,도봉로167길 38,-,중개거래,서울 도봉구,-
17117,서울특별시 도봉구 도봉동,624-109,624,109,동훈파크빌12차,30.39,17.47,202302,4,"16,150",4,-,-,2001,도봉로160길 24-6,-,중개거래,서울 노원구,-
17118,서울특별시 도봉구 도봉동,573-25,573,25,진주15,41.55,33.1833,202302,3,"13,000",2,-,-,1987,도봉로181길 69,-,중개거래,서울 도봉구,-
17119,서울특별시 도봉구 도봉동,624-70,624,70,삼성스타빌B동,29.92,19.08,202302,1,"19,000",6,-,-,2016,도봉로156길 23-2,20230512,중개거래,서울 도봉구,-
17120,서울특별시 도봉구 도봉동,579-15,579,15,화진그린빌라,55.59,44.17,202301,30,"12,000",3,-,-,1988,도봉로169가길 55,20230314,중개거래,서울 도봉구,-
17121,서울특별시 도봉구 도봉동,586-25,586,25,(586-25),44.9,36.1,202301,18,"6,000",-1,-,-,1987,도봉로173길 30-8,-,직거래,-,-
17122,서울특별시 도봉구 도봉동,573-23,573,23,진주13,41.22,29.2833,202301,16,"13,000",1,-,-,1987,도봉로181길 73,-,중개거래,서울 도봉구,-
17123,서울특별시 도봉구 도봉동,599-19,599,19,녹산하이츠빌라,58.16,43.26,202301,5,"17,500",1,-,-,1991,시루봉로23다길 27-9,-,중개거래,서울 도봉구,-
17124,서울특별시 도봉구 도봉동,599-11,599,11,그린빌라,30.69,17.15,202301,4,"4,800",-1,-,-,1994,시루봉로23다길 27-8,-,직거래,-,-
17125,서울특별시 도봉구 도봉동,566-15,566,15,"진영하이츠빌라2차(가,나)",65.71,33.24,202301,3,"19,000",5,-,-,2002,도봉로181길 33-7,-,중개거래,서울 도봉구,-
17126,서울특별시 도봉구 도봉동,556-89,556,89,라폴리움,25.555,16.79,202301,2,"15,000",5,-,-,2015,도봉산길 15,-,중개거래,서울 도봉구 서울 마포구,-
17127,서울특별시 도봉구 도봉동,573-5,573,5,현대빌라(573-5),53.11,38.47,202212,22,"14,000",1,-,-,1986,도봉로177길 122,-,중개거래,서울 도봉구,-
17128,서울특별시 도봉구 도봉동,588-3,588,3,화림빌라(가동),47.59,22.91,202212,21,"18,200",1,-,-,1994,도봉로171길 40,-,중개거래,서울 도봉구,-
17129,서울특별시 도봉구 도봉동,422-22,422,22,동일스위트홈타운(B동),59.76,51.46,202212,12,"36,500",2,-,-,2021,도봉로173가길 27,-,직거래,-,-
17130,서울특별시 도봉구 도봉동,599-19,599,19,녹산하이츠빌라,51.65,38.79,202212,8,"14,000",2,-,-,1991,시루봉로23다길 27-9,-,직거래,-,-
17131,서울특별시 도봉구 도봉동,576,576,0,정우빌라(가),43.11,21.24,202212,8,"10,500",4,-,-,1993,도봉산3길 78-35,-,직거래,-,-
17132,서울특별시 도봉구 도봉동,583-16,583,16,정원휴먼빌(583-16),55.07,27.087,202211,29,"21,000",3,-,-,2002,도봉로169가길 10-13,-,중개거래,서울 도봉구,-
17133,서울특별시 도봉구 도봉동,604-14,604,14,노블타운하우스(604-14),43.15,28.19,202211,24,"22,000",3,-,-,2016,시루봉로23길 76,-,중개거래,서울 도봉구,-
17134,서울특별시 도봉구 도봉동,569-10,569,10,예원21,25.18,17.5,202211,22,"15,000",2,-,-,2016,도봉로183길 26-2,-,중개거래,서울 도봉구,-
17135,서울특별시 도봉구 도봉동,584-19,584,19,(584-19),36.42,25.48,202211,12,"16,000",1,-,-,1990,도봉로173길 7,-,중개거래,서울 도봉구,-
17136,서울특별시 도봉구 도봉동,589-19,589,19,로얄,40.56,27.51,202211,8,"8,000",-1,-,-,1987,도봉로173길 44,-,직거래,-,-
17137,서울특별시 도봉구 도봉동,573-18,573,18,진주8,41.46,32.1,202211,4,"15,000",1,-,-,1987,도봉로181길 81-5,-,중개거래,서울 도봉구,-
17138,서울특별시 도봉구 도봉동,569-21,569,21,청구빌라(569-21),60.81,29.25,202211,4,"18,000",2,-,-,1997,도봉로185길 7,-,중개거래,서울 도봉구,-
17139,서울특별시 도봉구 도봉동,578-5,578,5,동양하이츠빌라,33.88,15.55,202211,4,"10,000",1,-,-,1994,도봉로175길 35,-,직거래,-,-
17140,서울특별시 도봉구 도봉동,583-22,583,22,타운벨리2,40.31,26.93,202211,3,"32,000",6,-,-,2019,도봉로169가길 26,-,중개거래,서울 노원구 서울 도봉구,-
17141,서울특별시 도봉구 도봉동,609-10,609,10,도봉힐스빌,41.32,26.96,202211,1,"39,300",2,-,-,2022,도당로19가길 13,-,직거래,-,-
17142,서울특별시 도봉구 도봉동,558-14,558,14,성원빌라,46.4,19.02,202211,1,"15,000",2,-,-,1995,도봉로187길 28,-,중개거래,서울 도봉구,-
17143,서울특별시 도봉구 도봉동,583-32,583,32,반석빌C동,52.32,29.625,202210,31,"21,000",3,-,-,2013,도봉로177가길 13,-,중개거래,서울 도봉구,-
17144,서울특별시 도봉구 도봉동,585-4,585,4,제5차정림골드빌라,44.67,21,202210,29,"14,500",4,-,-,1995,도봉로173길 20,-,중개거래,서울 도봉구,-
17145,서울특별시 도봉구 도봉동,557-14,557,14,거목빌라,58.27,32.11,202210,20,"20,300",1,-,-,1996,도봉산1길 8,-,중개거래,서울 도봉구,-
17146,서울특별시 도봉구 도봉동,601-36,601,36,노블하우징B동,29.64,16.44,202210,18,"18,700",4,-,-,2017,도봉로169나길 107-3,-,중개거래,서울 도봉구,-
17147,서울특별시 도봉구 도봉동,587-27,587,27,(587-27),36.85,29.3667,202210,17,"15,000",2,-,-,1988,도봉로173길 31-6,-,중개거래,서울 도봉구,-
17148,서울특별시 도봉구 도봉동,554-21,554,21,미성빌라,39.87,22.38,202210,15,"13,500",1,-,-,1993,도봉로181길 118,-,중개거래,서울 도봉구,-
17149,서울특별시 도봉구 도봉동,612-7,612,7,새울센스빌,50.85,30.1,202210,13,"29,500",2,-,-,2016,시루봉로 296-6,-,직거래,-,-
17150,서울특별시 도봉구 도봉동,587-24,587,24,도봉빌라13,36.44,29.0167,202210,13,"6,500",2,-,-,1988,도봉로173길 31-4,-,직거래,-,-
17151,서울특별시 도봉구 도봉동,569-8,569,8,라온파크빌B동,25.58,16.5625,202210,13,"15,800",5,-,-,2018,도봉로183길 20-3,-,중개거래,서울 도봉구,-
17152,서울특별시 도봉구 도봉동,558-14,558,14,성원빌라,46.4,19.02,202210,11,"15,950",1,-,-,1995,도봉로187길 28,-,중개거래,서울 도봉구,-
17153,서울특별시 도봉구 도봉동,422-22,422,22,동일스위트홈타운(B동),59.76,51.46,202210,7,"34,500",3,-,-,2021,도봉로173가길 27,-,직거래,-,-
17154,서울특별시 도봉구 도봉동,587-23,587,23,장미1,41.91,22.11,202210,6,"14,700",3,-,-,1987,도봉로173길 33,-,중개거래,서울 도봉구,-
17155,서울특별시 도봉구 도봉동,601-20,601,20,신일빌라,52.46,20.264,202205,16,"20,200",3,-,-,2003,도봉로 795-23,-,중개거래,서울 도봉구,-
17156,서울특별시 도봉구 도봉동,583,583,0,반석빌A동,50.32,28.34,202205,17,"24,800",2,-,-,2013,도봉로169가길 38,-,중개거래,서울 도봉구,-
17157,서울특별시 도봉구 도봉동,623-19,623,19,(623-19),54.69,38.06,202205,18,"20,200",2,-,-,1992,도봉로152가길 58-9,-,중개거래,서울 도봉구,-
17158,서울특별시 도봉구 도봉동,559-7,559,7,영재빌라트,57.67,25.98,202205,18,"18,000",4,-,-,2002,도봉산1길 15,-,중개거래,서울 도봉구,-
17159,서울특별시 도봉구 도봉동,577-4,577,4,신우빌라,41.22,29.833,202205,19,"13,200",1,-,-,1990,도봉로175길 6,-,중개거래,서울 도봉구,-
17160,서울특별시 도봉구 도봉동,584-18,584,18,(584-18),36,24.688,202205,20,"12,500",1,-,-,1990,도봉로173길 5,-,중개거래,서울 도봉구,-
17161,서울특별시 도봉구 도봉동,577-4,577,4,신우빌라,41.22,29.833,202205,21,"8,000",-1,-,-,1990,도봉로175길 6,-,중개거래,서울 도봉구,-
17162,서울특별시 도봉구 도봉동,615-4,615,4,뉴스파빌,28.9,19.83,202205,24,"12,500",5,-,-,2008,시루봉로27나길 26,-,중개거래,서울 도봉구 서울 송파구,-
17163,서울특별시 도봉구 도봉동,422-22,422,22,동일스위트홈타운(B동),59.76,51.46,202205,25,"36,500",3,-,-,2021,도봉로173가길 27,-,직거래,-,-
17164,서울특별시 도봉구 도봉동,576-38,576,38,조강빌라,49.38,26.69,202205,27,"15,500",1,-,-,2001,도봉로177길 94-6,-,중개거래,서울 도봉구,-
17165,서울특별시 도봉구 도봉동,566-36,566,36,도봉블루빌,27.51,15.74,202205,27,"15,500",2,-,-,2012,도봉로181나길 16-7,-,직거래,-,-
17166,서울특별시 도봉구 도봉동,573-25,573,25,진주15,41.55,33.1833,202205,31,"15,000",2,-,-,1987,도봉로181길 69,-,중개거래,서울 도봉구,-
17167,서울특별시 도봉구 도봉동,573-19,573,19,진주9,37.69,29.05,202205,31,"15,000",2,-,-,1987,도봉로181길 79,-,중개거래,서울 도봉구,-
17168,서울특별시 도봉구 도봉동,586-21,586,21,(586-21),41.1,35.69,202206,1,"13,000",2,-,-,1987,도봉로173길 40-6,-,중개거래,서울 도봉구,-
17169,서울특별시 도봉구 도봉동,554-30,554,30,청기와빌라(A),39.15,32.76,202206,1,"15,300",2,-,-,1994,도봉산길 41-6,-,중개거래,서울 도봉구,-
17170,서울특별시 도봉구 도봉동,623-30,623,30,(623-30),50.96,33.68,202206,2,"12,000",-1,-,-,1992,도봉로152가길 58-6,-,중개거래,서울 도봉구,-
17171,서울특별시 도봉구 도봉동,556-15,556,15,해성타운,34.02,15.96,202206,2,"8,450",-1,-,-,1995,도봉산길 23,-,중개거래,서울 도봉구,-
17172,서울특별시 도봉구 도봉동,558-14,558,14,성원빌라,46.62,19.11,202206,3,"14,500",1,-,-,1995,도봉로187길 28,-,중개거래,서울 도봉구,-
17173,서울특별시 도봉구 도봉동,618-35,618,35,한신빌라트62차,28.055,18.19,202206,4,"18,200",5,-,-,2017,시루봉로27길 12,-,중개거래,서울 도봉구,-
17174,서울특별시 도봉구 도봉동,604-14,604,14,노블타운하우스(604-14),43.75,28.59,202206,7,"29,800",5,-,-,2016,시루봉로23길 76,-,중개거래,서울 도봉구,-
17175,서울특별시 도봉구 도봉동,554-21,554,21,미성빌라,40.25,22.61,202206,7,"13,200",1,-,-,1993,도봉로181길 118,-,중개거래,서울 도봉구,-
17176,서울특별시 도봉구 도봉동,554-21,554,21,미성빌라,38.22,21.47,202206,8,"12,000",2,-,-,1993,도봉로181길 118,-,중개거래,서울 도봉구,-
17177,서울특별시 도봉구 도봉동,593-40,593,40,삼성아트빌,56.04,26.24,202206,9,"24,700",2,-,-,2003,도봉로169나길 24-9,-,중개거래,서울 도봉구,-
17178,서울특별시 도봉구 도봉동,624-31,624,31,경희아트빌,39.77,25.5715,202206,10,"23,900",5,-,-,2016,도봉로156길 17-21,-,직거래,-,-
17179,서울특별시 도봉구 도봉동,624-31,624,31,경희아트빌,29.28,18.8266,202206,11,"15,500",5,-,-,2016,도봉로156길 17-21,-,직거래,-,-
17180,서울특별시 도봉구 도봉동,563-6,563,6,(563-6),37.86,26.58,202206,11,"13,000",1,-,-,1986,도봉로181가길 45,-,중개거래,서울 도봉구,-
17181,서울특별시 도봉구 도봉동,608-5,608,5,충효빌,31.28,13.2,202206,15,"10,000",4,-,-,2008,시루봉로25길 19,-,중개거래,서울 도봉구,-
17182,서울특별시 도봉구 도봉동,566-15,566,15,"진영하이츠빌라2차(가,나)",27.13,13.92,202206,21,"10,000",5,-,-,2002,도봉로181길 33-5,-,직거래,-,-
17183,서울특별시 도봉구 도봉동,586-11,586,11,산장빌라1,40.02,22.06,202206,24,"7,000",2,-,-,1987,도봉로173길 22,-,중개거래,경기 포천시,-
17184,서울특별시 도봉구 도봉동,422-22,422,22,동일스위트홈타운(B동),59.76,51.46,202206,25,"36,000",2,-,-,2021,도봉로173가길 27,-,직거래,-,-
17185,서울특별시 도봉구 도봉동,596-12,596,12,리치하우스,29.91,14.04,202206,27,"19,000",4,-,-,2017,도봉로165길 8-5,-,중개거래,서울 도봉구,-
17186,서울특별시 도봉구 도봉동,589-19,589,19,로얄,40.56,27.52,202206,27,"12,700",1,-,-,1987,도봉로173길 44,-,중개거래,서울 도봉구,-
17187,서울특별시 도봉구 도봉동,623-17,623,17,(623-17),46.76,33.55,202206,29,"15,000",3,-,-,1996,도봉로152가길 58-5,-,직거래,-,-
17188,서울특별시 도봉구 도봉동,601-19,601,19,흥안아트빌,54.69,20.437,202206,30,"20,000",3,-,-,2002,도봉로 795-21,-,중개거래,서울 도봉구,-
17189,서울특별시 도봉구 도봉동,593-52,593,52,(593-52),43.47,33.2,202207,1,"13,200",2,-,-,1987,도봉로169길 67,-,중개거래,서울 도봉구,-
17190,서울특별시 도봉구 도봉동,599-15,599,15,도봉하이츠빌라,48.07,31.76,202207,2,"14,500",1,-,-,1992,시루봉로23다길 27-5,-,중개거래,서울 강북구 인천 미추홀구,-
17191,서울특별시 도봉구 도봉동,566-8,566,8,동일맨션(566-8),59.94,34.15,202207,5,"24,000",3,-,-,2014,도봉로181나길 6-5,-,중개거래,서울 도봉구,-
17192,서울특별시 도봉구 도봉동,576-32,576,32,형진빌라,41.76,19.4,202207,5,"15,000",3,-,-,1994,도봉로177길 88,-,중개거래,서울 도봉구,-
17193,서울특별시 도봉구 도봉동,624-70,624,70,삼성스타빌B동,29.935,19.09,202207,9,"19,000",4,-,-,2016,도봉로156길 23-2,-,중개거래,서울 도봉구,-
17194,서울특별시 도봉구 도봉동,560-2,560,2,국일아트맨션,47.18,27.28,202207,11,"18,000",2,-,-,2002,도봉산1길 39,-,중개거래,서울 도봉구,-
17195,서울특별시 도봉구 도봉동,624-130,624,130,형제빌라,34.47,22.92,202207,9,"17,900",2,-,-,1994,도봉로160길 24-13,-,중개거래,서울 도봉구,-
17196,서울특별시 도봉구 도봉동,585-7,585,7,궁전,53.67,45.2,202207,11,"15,500",1,-,-,1988,도봉로173길 20-6,-,중개거래,서울 도봉구,-
17197,서울특별시 도봉구 도봉동,596-29,596,29,대광아트빌라,33.47,19.67,202207,12,"13,000",2,-,-,1993,도봉로167길 9,-,중개거래,서울 도봉구,-
17198,서울특별시 도봉구 도봉동,601-48,601,48,(601-48),45.2,28.84,202207,14,"15,200",1,-,-,1991,도봉로 791-6,-,중개거래,서울 도봉구,-
17199,서울특별시 은평구 역촌동,28-54,28,54,대고샤인빌(28-54),49.71,25.2376,202206,7,"40,000",3,-,-,2016,진흥로5길 6-26,-,중개거래,서울 은평구,-
17200,서울특별시 은평구 역촌동,84-45,84,45,경일주택,38.75,16.88,202305,8,"14,350",3,-,-,1992,갈현로4길 31-4,-,중개거래,서울 은평구,-
17201,서울특별시 은평구 역촌동,15-19,15,19,조운아트빌,28.605,16.69,202305,6,"23,500",3,-,-,2017,서오릉로9길 9,-,중개거래,서울 은평구,-
17202,서울특별시 은평구 역촌동,38-26,38,26,동우리체,29.96,15.051,202305,6,"19,500",4,-,-,2013,진흥로1길 13-12,-,중개거래,서울 은평구,-
17203,서울특별시 은평구 역촌동,38-31,38,31,미도빌라,39.94,16.98,202305,4,"16,500",2,-,-,1993,진흥로1가길 11,-,중개거래,서울 은평구,-
17204,서울특별시 은평구 역촌동,40-20,40,20,아라미하우스,74.49,36.73,202305,4,"31,500",5,-,-,2003,진흥로1길 20-5,-,중개거래,서울 은평구,-
17205,서울특별시 은평구 역촌동,46-30,46,30,경성하이빌,37.41,23.39,202305,3,"25,300",2,-,-,2015,연서로9길 19,-,중개거래,서울 은평구,-
17206,서울특별시 은평구 역촌동,35-34,35,34,유니캐슬(35-34),29.63,18.513,202305,2,"21,500",2,-,-,2014,연서로4길 5-7,-,중개거래,서울 은평구,-
17207,서울특별시 은평구 역촌동,35-34,35,34,유니캐슬(35-34),29.63,18.513,202305,2,"21,500",2,-,-,2014,연서로4길 5-7,20230808,중개거래,서울 은평구,-
17208,서울특별시 은평구 역촌동,82-25,82,25,동호빌라,76.07,37.625,202305,2,"35,500",5,-,-,2002,갈현로4길 29-1,-,중개거래,서울 은평구,-
17209,서울특별시 은평구 역촌동,04월 19일,4,19,하오빌II,29.93,18.69,202305,2,"20,500",4,-,-,2012,연서로10길 27-14,-,중개거래,서울 은평구,-
17210,서울특별시 은평구 역촌동,32-15,32,15,서안에이스빌역촌5차,75.04,31.564,202304,30,"34,500",3,-,-,2001,연서로6길 20,-,중개거래,서울 은평구,-
17211,서울특별시 은평구 역촌동,65-39,65,39,미다스빌,42.04,26.752,202304,29,"25,000",2,-,-,2014,연서로3나길 10,-,중개거래,서울 은평구,-
17212,서울특별시 은평구 역촌동,May-40,40,5,연희하이빌,39.74,24.66,202304,28,"33,500",4,-,-,2016,진흥로5길 9,-,중개거래,서울 은평구,-
17213,서울특별시 은평구 역촌동,35-61,35,61,부상탑빌,93.77,51.08,202304,27,"33,000",5,-,-,2003,연서로 42-2,-,중개거래,서울 마포구,-
17214,서울특별시 은평구 역촌동,Feb-73,73,2,아인하우스3차,38.17,21.52,202304,26,"19,800",3,-,-,2012,갈현로7길 14-11,-,직거래,-,-
17215,서울특별시 은평구 역촌동,14-36,14,36,엠케이스테이,56.48,34.86,202304,21,"53,500",6,-,-,2023,서오릉로9길 4,-,직거래,-,-
17216,서울특별시 은평구 역촌동,14-36,14,36,엠케이스테이,39.68,24.49,202304,21,"39,500",6,-,-,2023,서오릉로9길 4,-,직거래,-,-
17217,서울특별시 은평구 역촌동,16-18,16,18,세민하이파크,33.02,16.19,202304,21,"28,500",6,-,-,2017,서오릉로7길 3,-,중개거래,서울 은평구,-
17218,서울특별시 은평구 역촌동,28-57,28,57,상원빌라(28-57),76.18,37,202304,20,"26,000",4,-,-,2002,진흥로5길 6-4,-,직거래,-,-
17219,서울특별시 은평구 역촌동,28-59,28,59,대진아트빌,43.94,20.39,202304,19,"21,000",2,-,-,2001,진흥로5길 6-2,-,중개거래,서울 은평구,-
17220,서울특별시 은평구 역촌동,Feb-54,54,2,대창맨션,57.04,28.42,202304,18,"19,000",4,-,-,1997,갈현로11길 6-12,-,중개거래,서울 은평구,-
17221,서울특별시 은평구 역촌동,09월 17일,17,9,(17-9),27.96,20.5,202304,15,"14,800",2,-,-,1987,진흥로9길 8-12,-,중개거래,서울 은평구,-
17222,서울특별시 은평구 역촌동,28-27,28,27,동양맨션,50.17,29.76,202304,14,"18,000",1,-,-,1991,진흥로7길 9,-,중개거래,서울 동작구 서울 은평구,-
17223,서울특별시 은평구 역촌동,12월 11일,12,11,선우빌라(12-11),77.67,33.63,202304,13,"23,000",2,-,-,2002,연서로10길 15-14,-,직거래,-,-
17224,서울특별시 은평구 역촌동,26-48,26,48,호림리슈빌2차,29.84,19.106,202304,13,"18,000",2,-,-,2012,진흥로9길 9-1,-,중개거래,서울 은평구,-
17225,서울특별시 은평구 역촌동,01월 24일,24,1,예림빌,27.54,16.09,202304,12,"22,500",4,-,-,2010,진흥로7나길 11-2,-,중개거래,서울 은평구,-
17226,서울특별시 은평구 역촌동,46-21,46,21,프라임하우스,58.99,37.43,202304,11,"27,500",5,-,-,2012,갈현로14길 23,-,중개거래,서울 은평구,-
17227,서울특별시 은평구 역촌동,25-38,25,38,로얄하이츠,54.69,33.0888,202304,11,"29,000",4,-,-,2009,진흥로7가길 3-24,-,중개거래,서울 은평구,-
17228,서울특별시 은평구 역촌동,84-32,84,32,중앙하이츠빌,33.93,21.013,202304,10,"19,000",5,-,-,2011,갈현로4길 43-14,-,직거래,-,-
17229,서울특별시 은평구 역촌동,57-35,57,35,아이원빌,79.31,38.86,202304,8,"29,500",4,-,-,2002,역말로2길 9,-,중개거래,서울 은평구,-
17230,서울특별시 은평구 역촌동,23-27,23,27,하오빌(23-27),29.94,19.81,202304,8,"21,900",3,-,-,2015,연서로6길 13-1,-,중개거래,서울 은평구,-
17231,서울특별시 은평구 역촌동,20-34,20,34,덕산빌라(20-34),42.22,19.13,202304,5,"17,400",3,-,-,1995,진흥로1길 55-26,-,중개거래,서울 은평구,-
17232,서울특별시 은평구 역촌동,12월 30일,30,12,제일빌라,37.89,26.117,202304,4,"15,500",2,-,-,1990,진흥로1길 38-34,-,중개거래,서울 은평구,-
17233,서울특별시 은평구 역촌동,11월 09일,11,9,뉴하이츠(11-9),46.13,24.11,202304,4,"21,000",4,-,-,2001,연서로10길 18-1,-,직거래,-,-
17234,서울특별시 은평구 역촌동,41-42,41,42,진주아트빌,60.53,27.336,202304,1,"28,000",3,-,-,2009,진흥로3길 6-1,-,중개거래,서울 은평구,-
17235,서울특별시 은평구 역촌동,Mar-49,49,3,펠리체(49-3),51.23,33.87,202304,1,"26,000",4,-,-,2011,갈현로14길 13-1,-,중개거래,서울 은평구,-
17236,서울특별시 은평구 역촌동,09월 20일,20,9,동우아이파크,29.71,18.831,202303,31,"18,700",4,-,-,2014,역말로 66,-,중개거래,서울 은평구,-
17237,서울특별시 은평구 역촌동,38-35,38,35,현대써니빌(A동),72.18,36.03,202303,31,"36,000",1,-,-,2002,진흥로1가길 7-1,-,중개거래,서울 은평구,-
17238,서울특별시 은평구 역촌동,76-20,76,20,유한빌라,36.48,19.8,202303,30,"13,500",1,-,-,1993,갈현로7가길 5,-,중개거래,서울 은평구,-
17239,서울특별시 은평구 역촌동,25-39,25,39,임창에버빌(25-39)2차,58.72,37.14,202303,30,"30,000",4,-,-,2015,진흥로7가길 3-16,-,중개거래,서울 은평구,-
17240,서울특별시 은평구 역촌동,25-18,25,18,비엘하우스,30.91,22.292,202303,3,"21,000",5,-,-,2017,진흥로9길 15-7,-,중개거래,서울 은평구,-
17241,서울특별시 은평구 역촌동,Feb-51,51,2,거성리젠시(51-2),46.71,30.45,202303,2,"26,700",2,-,-,2014,역말로 19-9,-,중개거래,서울 은평구,-
17242,서울특별시 은평구 역촌동,79-18,79,18,정우빌라,28.61,16.48,202303,2,"10,000",1,-,-,1990,갈현로4길 5-27,-,중개거래,서울 은평구,-
17243,서울특별시 은평구 역촌동,27-21,27,21,영아트빌,61.72,33.44,202303,1,"27,000",3,-,-,2002,진흥로9길 3-9,-,중개거래,서울 은평구,-
17244,서울특별시 은평구 역촌동,Aug-81,81,8,만민베스트빌(81-8),29.93,18.73,202303,1,"16,600",2,-,-,2010,연서로3길 27-15,-,중개거래,서울 은평구,-
17245,서울특별시 은평구 역촌동,235,235,0,로얄팰리스(235-0),51.526,34.0574,202302,25,"29,000",2,-,-,2015,역말로2길 6,-,중개거래,서울 마포구,-
17246,서울특별시 은평구 역촌동,60-62,60,62,거성리젠시(60-62),41.57,27.49,202302,23,"23,500",5,-,-,2010,역말로4길 11-10,-,중개거래,서울 은평구,-
17247,서울특별시 은평구 역촌동,15-28,15,28,가람하이츠,57.92,35.62,202302,23,"26,700",5,-,-,2008,서오릉로9길 13-15,-,중개거래,서울 은평구,-
17248,서울특별시 은평구 역촌동,23-26,23,26,(23-26),69.59,35.951,202302,22,"20,000",3,-,-,2001,연서로6길 5-14,-,중개거래,서울 은평구,-
17249,서울특별시 은평구 역촌동,29-21,29,21,동성하우스,67.32,36.56,202302,21,"24,200",2,-,-,1996,진흥로1길 38-13,-,중개거래,서울 은평구,-
17250,서울특별시 은평구 역촌동,30-56,30,56,제니스빌(B동),43.63,27.724,202302,20,"32,500",5,-,-,2016,진흥로1길 32-19,-,중개거래,서울 은평구,-
17251,서울특별시 은평구 역촌동,02월 22일,2,22,(2-22),60.04,26.98,202302,20,"19,500",-1,-,-,2004,서오릉로 115-5,-,중개거래,서울 은평구,-
17252,서울특별시 은평구 역촌동,47-33,47,33,혜성빌라,40.32,22.29,202302,17,"15,250",1,-,-,1993,갈현로14길 22-1,-,직거래,-,-
17253,서울특별시 은평구 역촌동,1-60,1,60,연산크로바빌,74.85,45.46,202302,17,"37,000",3,-,-,2002,서오릉로 127-1,-,중개거래,서울 은평구,-
17254,서울특별시 은평구 역촌동,Feb-82,82,2,다솜(82-2),33.28,19.66,202302,16,"26,300",5,-,-,2012,연서로3길 17,-,중개거래,서울 은평구,-
17255,서울특별시 은평구 역촌동,51-23,51,23,가람JS빌,29.92,18.85,202302,16,"23,200",4,-,-,2016,갈현로12길 6-2,-,직거래,-,-
