NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
542,서울특별시 성동구 금호동3가,3**,단독,8m미만,70.45,99.2,202304,20,"100,000",-,-,1970,독서당로,-,중개거래,서울 성동구
543,서울특별시 성동구 금호동3가,4**,다가구,8m미만,106.42,57.5,202304,29,"70,000",-,-,2007,금호산2가길,-,중개거래,서울 성동구
544,서울특별시 성동구 금호동3가,8**,단독,25m미만,244.36,79.4,202305,1,"197,000",-,-,1995,장터길,20230803,중개거래,서울 강남구
545,서울특별시 성동구 금호동4가,1**,다가구,8m미만,431.2,198.3,202206,13,"280,000",-,-,1991,금호로3가길,-,중개거래,서울 성동구
546,서울특별시 성동구 금호동4가,5**,단독,8m미만,66.84,212.3,202211,29,"230,000",-,-,1969,독서당로,-,중개거래,서울 성동구
547,서울특별시 성동구 성수동1가,6**,단독,12m미만,137.4,96,202205,24,"387,000",-,-,1991,왕십리로11길,-,중개거래,서울 성동구
548,서울특별시 성동구 성수동1가,6**,단독,8m미만,190.14,119,202205,27,"431,000",-,-,1990,서울숲2길,-,중개거래,서울 성동구
549,서울특별시 성동구 성수동1가,3**,단독,12m미만,283.41,92,202205,31,"300,000",-,-,1994,성덕정길,-,중개거래,서울 성동구 서울 용산구
550,서울특별시 성동구 성수동1가,6**,다가구,8m미만,299.47,186,202206,23,"550,000",-,-,1994,성수일로3길,-,중개거래,서울 성동구
551,서울특별시 성동구 성수동1가,*,다가구,8m미만,329.38,172,202206,30,"594,000",-,-,1991,왕십리로4길,-,중개거래,서울 강남구
552,서울특별시 성동구 성수동1가,*,다가구,8m미만,172.98,106,202208,25,"420,000",-,-,1991,왕십리로4길,-,중개거래,서울 용산구
553,서울특별시 성동구 성수동1가,6**,다가구,8m미만,325.3,130,202209,2,"447,000",-,-,1992,왕십리로4가길,-,중개거래,서울 성동구
554,서울특별시 성동구 성수동1가,1*,다가구,8m미만,194.04,100.5,202209,16,"330,000",-,-,1997,상원2길,-,중개거래,서울 강남구
555,서울특별시 성동구 성수동1가,6**,다가구,8m미만,206.48,106,202210,7,"301,411",-,-,1993,광나루로,-,중개거래,서울 성동구
556,서울특별시 성동구 성수동1가,6**,단독,8m미만,197.88,119,202210,29,"325,000",-,-,1992,아차산로1가길,-,중개거래,서울 강남구
557,서울특별시 성동구 성수동1가,1*,단독,12m미만,328.03,106.8,202304,3,"334,000",-,-,1992,상원10길,-,중개거래,서울 강남구
558,서울특별시 성동구 성수동2가,2**,단독,8m미만,295.62,212.6,202205,25,"780,000",-,-,1984,아차산로5길,20240425,중개거래,서울 강남구
559,서울특별시 성동구 성수동2가,4**,단독,12m미만,98.78,390,202205,30,"525,000",-,-,1960,성수이로3길,-,중개거래,서울 성동구
560,서울특별시 성동구 성수동2가,2**,단독,8m미만,295.62,212.6,202206,15,"762,000",-,-,1984,아차산로5길,20240425,직거래,-
561,서울특별시 성동구 성수동2가,2**,단독,8m미만,494.44,211.6,202206,15,"790,000",-,-,1988,아차산로5길,20240425,직거래,-
562,서울특별시 성동구 성수동2가,2**,단독,8m미만,164.37,126.3,202206,15,"509,803",-,-,1970,광나루로2길,20240425,직거래,-
563,서울특별시 성동구 성수동2가,2**,단독,12m미만,544.61,302.5,202206,15,"1,425,196",-,-,1975,광나루로2길,20240425,직거래,-
564,서울특별시 성동구 성수동2가,2**,다가구,8m미만,266.78,121.3,202206,15,"220,000",-,-,1994,광나루로2길,-,중개거래,서울 성동구
565,서울특별시 성동구 성수동2가,2**,단독,8m미만,90.65,165,202206,29,"273,000",-,-,1972,둘레23길,-,중개거래,서울 성동구 서울 중랑구
566,서울특별시 성동구 성수동2가,2**,다가구,8m미만,373.1,172,202207,5,"442,000",-,-,1992,뚝섬로,-,중개거래,서울 강남구 서울 성동구
567,서울특별시 성동구 성수동2가,2**,단독,8m미만,101.29,95.9,202207,20,"321,449",-,-,1971,아차산로7나길,-,중개거래,서울 강남구
568,서울특별시 성동구 성수동2가,2**,단독,8m미만,62.35,89.3,202207,20,"247,254",-,-,1970,광나루로,-,중개거래,서울 강남구
569,서울특별시 성동구 성수동2가,2**,단독,8m미만,73.36,99.2,202207,20,"281,297",-,-,1970,광나루로,-,중개거래,서울 강남구
570,서울특별시 성동구 성수동2가,2**,다가구,8m미만,188.73,112.7,202207,29,"270,000",-,-,1994,광나루로2길,-,중개거래,서울 강남구 서울 성동구
571,서울특별시 성동구 성수동2가,2**,다가구,8m미만,360,133.9,202208,12,"353,000",-,-,2017,광나루로,-,중개거래,서울 강남구
572,서울특별시 성동구 성수동2가,2**,단독,8m미만,149.05,145,202208,30,"400,000",-,-,1970,뚝섬로15길,-,중개거래,서울 강남구 서울 성동구
573,서울특별시 성동구 성수동2가,2**,단독,12m미만,47.11,83,202208,30,"276,100",-,-,1975,성수이로16길,-,중개거래,서울 강남구 서울 성동구
574,서울특별시 성동구 성수동2가,2**,단독,12m미만,377.35,132.9,202210,18,"483,000",-,-,1991,아차산로17길,-,중개거래,서울 강남구
575,서울특별시 성동구 성수동2가,3**,다가구,8m미만,123.8,96,202212,15,"205,000",-,-,1969,성덕정길,-,중개거래,서울 성동구
576,서울특별시 성동구 성수동2가,3**,단독,8m미만,193.67,112.4,202302,24,"347,000",-,-,1985,연무장3길,-,중개거래,서울 서초구
577,서울특별시 성동구 성수동2가,2**,단독,8m미만,39.7,80,202303,17,"116,000",-,-,1965,광나루로4나길,-,중개거래,서울 성동구
578,서울특별시 성동구 성수동2가,3**,단독,8m미만,339.56,140.5,202304,6,"598,000",-,-,1987,연무장7가길,-,중개거래,서울 강남구
579,서울특별시 성동구 성수동2가,2**,단독,8m미만,153.63,86,202304,19,"155,000",-,-,1992,동일로,-,중개거래,서울 강남구
580,서울특별시 성동구 송정동,7*,다가구,8m미만,241.92,116,202205,16,"140,000",-,-,1993,송정12가길,-,중개거래,서울 성동구
581,서울특별시 성동구 송정동,7*,단독,12m미만,192.89,136,202205,26,"240,000",-,-,1972,광나루로11길,-,중개거래,서울 성동구
582,서울특별시 성동구 송정동,7*,다가구,8m미만,244.7,106,202205,26,"175,000",-,-,1997,송정4가길,-,중개거래,서울 성동구
583,서울특별시 성동구 송정동,7*,단독,8m미만,249.58,102,202205,27,"240,000",-,-,2015,송정18가길,-,중개거래,서울 성동구
584,서울특별시 성동구 송정동,6*,단독,8m미만,60.76,96,202205,29,"84,000",-,-,1973,송정8길,-,중개거래,서울 성동구
585,서울특별시 성동구 송정동,7*,단독,8m미만,119.28,109,202206,3,"82,500",-,-,1974,송정16길,-,중개거래,서울 광진구 서울 성동구
586,서울특별시 성동구 송정동,7*,단독,12m미만,179.26,109,202206,3,"200,000",-,-,1974,광나루로11길,-,중개거래,서울 성동구
587,서울특별시 성동구 송정동,6*,단독,8m미만,133.96,109,202206,13,"158,000",-,-,1973,송정6길,-,중개거래,서울 강남구
588,서울특별시 성동구 송정동,7*,단독,8m미만,73.19,99,202207,15,"90,000",-,-,1973,송정12가길,-,중개거래,서울 강남구
589,서울특별시 성동구 송정동,6*,단독,8m미만,178.99,122,202207,20,"185,000",-,-,1973,송정6길,-,중개거래,서울 강남구
590,서울특별시 성동구 송정동,7*,단독,8m미만,180.22,116,202207,22,"140,000",-,-,1988,송정12라길,-,중개거래,서울 강남구
591,서울특별시 성동구 송정동,6*,단독,8m미만,127.57,109,202207,26,"180,000",-,-,1973,송정6길,-,중개거래,서울 성동구
592,서울특별시 성동구 송정동,7*,다가구,8m미만,199.85,102,202207,30,"248,000",-,-,1991,송정길,20220906,중개거래,서울 성동구
593,서울특별시 성동구 송정동,9*,단독,8m미만,140.86,89.3,202208,5,"83,000",-,-,1990,동일로55다길,-,중개거래,서울 성동구
594,서울특별시 성동구 송정동,6*,단독,8m미만,174.51,129,202208,26,"234,000",-,-,1973,송정12길,-,중개거래,서울 성동구
595,서울특별시 성동구 송정동,7*,단독,8m미만,65.05,93,202208,30,"110,000",-,-,1973,송정12나길,-,중개거래,서울 송파구
596,서울특별시 성동구 송정동,6*,단독,8m미만,128.25,122,202209,19,"206,000",-,-,1972,송정2길,-,중개거래,서울 성동구
597,서울특별시 성동구 송정동,7*,단독,8m미만,152.1,102,202209,21,"98,000",-,-,1986,송정18가길,-,중개거래,서울 용산구
598,서울특별시 성동구 송정동,7*,단독,8m미만,108.71,99,202210,5,"115,000",-,-,1974,송정12나길,-,중개거래,서울 강남구
599,서울특별시 성동구 송정동,6*,단독,8m미만,147.38,112,202303,10,"238,000",-,-,1973,송정12길,-,중개거래,서울 성동구
600,서울특별시 성동구 송정동,7*,다가구,8m미만,182.94,109,202303,24,"200,000",-,-,2002,송정길,-,중개거래,서울 성동구
601,서울특별시 성동구 송정동,7*,단독,8m미만,117.86,102,202304,8,"173,000",-,-,1974,송정길,-,중개거래,서울 성동구
602,서울특별시 성동구 송정동,7*,단독,8m미만,158.4,99,202304,21,"90,000",-,-,1990,송정12다길,20230830,중개거래,서울 성동구
603,서울특별시 성동구 송정동,9*,단독,8m미만,173.18,109.8,202305,8,"77,500",-,-,1990,동일로59가길,-,중개거래,서울 성동구
604,서울특별시 성동구 송정동,7*,단독,8m미만,34.17,49,202305,10,"80,000",-,-,1984,송정18가길,-,중개거래,서울 성동구
605,서울특별시 성동구 용답동,2*,단독,8m미만,211.56,165.3,202205,19,"265,000",-,-,1978,용답길,-,중개거래,서울 성동구
606,서울특별시 성동구 용답동,3*,다가구,12m미만,209.41,175.9,202205,20,"311,800",-,-,1978,용답23길,-,중개거래,서울 성동구
607,서울특별시 성동구 용답동,5*,다가구,8m미만,186.22,111.4,202205,24,"161,760",-,-,1977,용답17길,-,중개거래,서울 성동구
608,서울특별시 성동구 용답동,5*,단독,8m미만,123.18,111.4,202205,24,"161,760",-,-,1976,용답17길,-,중개거래,서울 성동구
609,서울특별시 성동구 용답동,2*,단독,8m미만,197.86,111.4,202205,24,"177,000",-,-,1989,용답23길,-,중개거래,서울 성동구
610,서울특별시 성동구 용답동,2*,단독,12m미만,201.69,135.5,202205,24,"246,000",-,-,1987,용답25길,-,중개거래,서울 성동구
611,서울특별시 성동구 용답동,2*,단독,12m미만,123.37,104.1,202205,27,"189,000",-,-,1975,용답25길,-,중개거래,서울 성동구
612,서울특별시 성동구 용답동,2*,단독,8m미만,205.57,100.8,202205,27,"167,750",-,-,1990,용답25길,-,중개거래,서울 성동구
613,서울특별시 성동구 용답동,*,단독,12m미만,124.62,110.1,202206,14,"191,475",-,-,1976,용답중앙27길,-,중개거래,서울 성동구
614,서울특별시 성동구 용답동,*,단독,12m미만,130.25,110.1,202206,14,"191,475",-,-,1976,용답중앙27길,-,중개거래,서울 성동구
615,서울특별시 성동구 용답동,1**,다가구,8m미만,139.1,102.5,202206,20,"133,300",-,-,1974,용답15길,-,중개거래,서울 성동구
616,서울특별시 성동구 용답동,1**,단독,8m미만,120.85,102.5,202206,20,"139,500",-,-,1974,용답15길,-,중개거래,서울 성동구
617,서울특별시 성동구 용답동,*,다가구,8m미만,190.47,106.8,202206,21,"184,210",-,-,1993,용답중앙25길,-,중개거래,서울 성동구
618,서울특별시 성동구 용답동,*,다가구,8m미만,173.01,106.8,202206,23,"184,100",-,-,1993,용답중앙25길,-,중개거래,서울 성동구
619,서울특별시 성동구 용답동,1**,다가구,8m미만,107.1,72.4,202206,30,"97,000",-,-,1991,용답중앙5길,-,중개거래,서울 성동구
620,서울특별시 성동구 용답동,1*,단독,8m미만,81.15,120,202207,5,"217,800",-,-,1975,용답중앙17길,-,중개거래,서울 성동구
621,서울특별시 성동구 용답동,1*,단독,8m미만,130.48,120,202207,5,"217,800",-,-,1975,용답중앙17길,-,중개거래,서울 성동구
622,서울특별시 성동구 용답동,1*,단독,8m미만,183.78,108.1,202207,7,"116,085",-,-,1990,용답중앙21길,-,중개거래,서울 성동구
623,서울특별시 성동구 용답동,3*,단독,8m미만,169.41,126.6,202207,9,"230,000",-,-,1974,용답21길,-,중개거래,서울 성동구
624,서울특별시 성동구 용답동,3*,다가구,8m미만,183,110.1,202207,9,"210,000",-,-,1993,용답21길,-,중개거래,서울 성동구
625,서울특별시 성동구 용답동,6*,다가구,12m미만,83.84,73.1,202208,10,"112,200",-,-,1994,용답29길,-,중개거래,서울 성동구
626,서울특별시 성동구 용답동,2*,단독,25m미만,247.2,140.8,202212,26,"257,000",-,-,1974,용답중앙길,20231204,중개거래,서울 성동구
627,서울특별시 성동구 용답동,2*,단독,25m미만,494.78,141.2,202212,26,"270,000",-,-,1994,용답중앙길,20231204,중개거래,서울 성동구
628,서울특별시 성동구 용답동,2*,단독,25m미만,494.78,141.2,202212,26,"270,000",-,-,1994,용답중앙길,-,중개거래,서울 성동구
629,서울특별시 성동구 용답동,2*,단독,25m미만,247.2,140.8,202212,26,"257,000",-,-,1974,용답중앙길,-,중개거래,서울 성동구
630,서울특별시 성동구 용답동,*,다가구,8m미만,192.18,108.8,202301,18,"133,500",-,-,1991,용답29가길,-,중개거래,서울 성동구
631,서울특별시 성동구 용답동,9*,단독,12m미만,493.97,225.8,202302,22,"683,000",-,-,1997,용답중앙11길,20240419,중개거래,서울 성북구
632,서울특별시 성동구 용답동,1**,다가구,8m미만,86.31,61.7,202303,18,"70,000",-,-,1992,,-,중개거래,서울 동대문구
633,서울특별시 성동구 용답동,1**,단독,8m미만,171.81,106.1,202304,17,"124,800",-,-,1990,용답15길,-,중개거래,서울 성동구
634,서울특별시 광진구 중곡동,7*,다가구,25m미만,275.79,130.9,202205,17,"100,000",-,-,1995,긴고랑로,-,중개거래,서울 광진구 서울 성동구
635,서울특별시 광진구 중곡동,2**,단독,8m미만,228.31,144.8,202205,22,"113,500",-,-,1991,,-,중개거래,서울 송파구
636,서울특별시 광진구 중곡동,1**,단독,8m미만,172,116,202205,24,"87,500",-,-,1983,긴고랑로26길,-,중개거래,서울 광진구
637,서울특별시 광진구 중곡동,1**,단독,8m미만,48.43,109,202205,24,"78,000",-,-,1971,긴고랑로26길,-,중개거래,서울 광진구
638,서울특별시 광진구 중곡동,2**,다가구,8m미만,363.34,170.2,202205,27,"180,000",-,-,1997,긴고랑로8길,-,중개거래,서울 광진구 서울 성동구
639,서울특별시 광진구 중곡동,1**,단독,8m미만,103.27,127.3,202205,27,"61,600",-,-,1975,영화사로9나길,20220711,중개거래,서울 광진구
640,서울특별시 광진구 중곡동,1**,단독,8m미만,342.42,166.3,202205,28,"138,000",-,-,1991,능동로59길,-,중개거래,서울 광진구
641,서울특별시 광진구 중곡동,1**,단독,8m미만,316.01,138.2,202205,31,"133,000",-,-,1989,긴고랑로30길,20220831,중개거래,서울 송파구
642,서울특별시 광진구 중곡동,1**,단독,8m미만,316.01,138.2,202205,31,"133,000",-,-,1989,긴고랑로30길,-,중개거래,서울 송파구
643,서울특별시 광진구 중곡동,2**,다가구,8m미만,181.72,123,202206,16,"110,000",-,-,2009,긴고랑로8길,-,중개거래,서울 광진구
644,서울특별시 광진구 중곡동,6*,단독,8m미만,80.66,112.4,202206,24,"30,000",-,-,1977,용마산로8길,-,직거래,-
645,서울특별시 광진구 중곡동,1**,단독,12m미만,330.12,163,202207,1,"205,000",-,-,2011,능동로55길,-,중개거래,서울 광진구
646,서울특별시 광진구 중곡동,1**,단독,12m미만,227.71,167.3,202207,1,"175,000",-,-,1983,능동로55길,-,중개거래,서울 광진구
647,서울특별시 광진구 중곡동,6**,다가구,8m미만,453.78,229.8,202207,6,"272,000",-,-,2014,면목로9길,-,중개거래,서울 광진구 서울 성동구
648,서울특별시 광진구 중곡동,1**,단독,8m미만,103.27,127.3,202207,11,"61,600",-,-,1975,영화사로9나길,-,중개거래,서울 광진구
649,서울특별시 광진구 중곡동,5**,단독,8m미만,91.64,91.6,202207,12,"41,500",-,-,2003,답십리로,-,직거래,-
